park_id,grid_x,grid_y,park_x,park_y,park_lat,park_lng,urban_score,is_city,capacity,type,access
way/698173847,11,168,10.892165759053322,167.85334815101513,43.001219,141.4363642,0.300464254029074,1,250,surface,yes
way/698220694,31,156,31.08954324858104,156.3364841000214,43.1009016,141.3775307,0.512325716605409,1,21,surface,yes
way/698749221,19,166,18.84736055421917,166.27813345532675,43.0406721,141.428168,0.625245626399291,1,29,surface,yes
way/699048713,19,151,19.202616677820917,151.06605564542812,43.041458,141.3512143,1.6465863543103583,1,4,surface,yes
way/699048714,19,151,18.99545982598187,151.4573416284405,43.0404532,141.3531994,1.6465863543103583,1,25,surface,yes
way/699048715,18,151,18.248506556436066,151.04594375125777,43.0367127,141.35114,0.6826706323742231,1,22,surface,yes
way/699294715,23,141,22.53937120035879,141.35493039308125,43.057423,141.301999,0.054282246256511325,0,83,surface,customers
way/700255039,3,142,3.492014610920544,141.79886832736037,42.9627448,141.304792,0.036267336363727906,0,63,surface,customers
way/700530918,16,170,16.00052818402266,170.2770766412053,43.0267749,141.4484767,0.16794873308577252,1,35,surface,yes
way/700530922,16,170,16.074183515652038,170.09202860217022,43.0271292,141.4475386,0.16794873308577252,1,21,surface,yes
way/701844822,23,153,22.86198382974299,153.0438905660972,43.0597805,141.3611131,2.2673271993525113,1,22,surface,yes
way/702075577,3,142,3.1377516282767255,141.90992219598135,42.9609905,141.3053639,0.036267336363727906,0,114,surface,customers
way/702437505,21,152,20.50803298024174,151.64537461095733,43.0479861,141.354107,0.6078531796740168,1,30,surface,yes
way/704299844,3,139,3.372298045566804,139.47557463633078,42.9619998,141.2930441,0.02430257049104785,0,77,surface,customers
way/704299845,3,139,3.421696801220114,139.21462835661308,42.9622286,141.2917228,0.02430257049104785,0,98,surface,customers
way/708291013,18,148,18.385329723804205,148.30746546568173,43.0372165,141.3372847,0.14088012794050686,1,29,surface,yes
way/708402835,33,190,32.54263886305936,189.9544965537863,43.1102935,141.5475306,0.7960364689049879,1,39,surface,yes
way/708402836,33,190,32.64729455820225,189.96432414082128,43.1108145,141.5475773,0.7960364689049879,1,28,surface,yes
way/708402837,33,190,32.57006560599284,190.0557980758543,43.1104364,141.5480422,0.7960364689049879,1,28,surface,yes
way/708402841,32,190,32.12972165457793,189.59296021132684,43.1082171,141.5457138,0.49083622051749526,1,20,surface,yes
way/708402842,32,190,32.189201437421126,189.67605737544164,43.1085182,141.5461324,0.49083622051749526,1,23,surface,yes
way/708402843,32,190,32.13771885900796,189.73315841867975,43.1082659,141.5464227,0.49083622051749526,1,23,surface,yes
way/708402845,32,189,31.74544338369104,188.84048748540897,43.1062579,141.5419188,0.7970381759152524,1,31,surface,yes
way/708402846,31,188,31.244676973604456,188.39519848697404,43.1037393,141.5396809,0.8637586397563328,1,38,surface,yes
way/708410600,31,189,31.303978138936916,188.52155239203466,43.1040423,141.5403183,0.33486479854879175,1,21,surface,yes
way/708410604,29,185,29.22796525052557,185.4931185198294,43.0935248,141.52506,0.17297292039130546,1,30,surface,yes
way/708410606,29,185,29.170699810434563,185.34625445175632,43.0932306,141.5243188,0.17297292039130546,1,31,surface,yes
way/708410610,29,185,28.781082993907695,184.8163271707142,43.0912592,141.5216496,0.17297292039130546,1,40,surface,yes
way/708410612,29,185,28.68253294670866,184.68302824967964,43.0907606,141.5209782,0.17297292039130546,1,29,surface,yes
way/708421861,33,190,32.7041752626957,190.21844074205768,43.1111137,141.548861,0.7960364689049879,1,27,surface,yes
way/708421872,29,186,29.08257413430663,186.41019492202275,43.092861,141.5297028,0.10737604049292392,0,90,surface,yes
way/710497585,21,158,21.330101877731604,157.65775418079988,43.0524611,141.3844943,0.7157799834310143,1,23,surface,customers
way/710502673,21,158,20.865218707435968,158.4207823245242,43.0501988,141.3883671,0.7157799834310143,1,21,surface,customers
way/710502675,21,159,21.393698775479688,159.20898920920692,43.0528773,141.3923387,0.6125980678706748,1,22,surface,customers
way/710502676,21,159,21.197480014413173,159.07764606031162,43.0518932,141.39168,0.6125980678706748,1,6,surface,customers
way/710502677,21,159,20.932189003581133,158.78401009856694,43.0505552,141.3902024,0.6125980678706748,1,21,surface,customers
way/710502678,21,159,20.7780406207773,158.5365964579134,43.0497728,141.3889554,0.6125980678706748,1,23,surface,customers
way/710683341,22,158,21.78915642591893,158.1325013440963,43.0547742,141.3868824,1.3731406668340949,1,4,surface,customers
way/711140518,33,148,32.928648668533086,148.33624428597815,43.1095303,141.3370122,0.7411364034905247,1,42,surface,yes
way/711141192,28,146,28.320864034718834,146.28392153099566,43.0864873,141.3267639,1.2773388119640006,1,26,surface,customers
way/711142602,28,146,28.229179121440538,146.1997318961499,43.086026,141.3263407,1.2773388119640006,1,40,surface,customers
way/711142603,28,146,28.10538016301138,146.14155560237455,43.0854067,141.32605,1.2773388119640006,1,40,surface,customers
way/712244942,26,177,25.934837036274793,177.12937277261756,43.0766117,141.4828504,0.04677086409274928,0,67,surface,yes
way/712317369,30,188,29.636915526809855,187.51044748504017,43.0956882,141.535252,0.2884197165995008,1,29,surface,yes
way/712397965,33,188,33.40236547958046,188.23528027446204,43.1144574,141.53881,0.40129243072417387,1,29,surface,yes
way/712448951,25,189,24.914690743517685,189.24861729530764,43.0723205,141.5441795,0.024041339696249928,0,71,surface,yes
way/712451032,24,189,23.931019582503847,188.65574547352384,43.0673913,141.541209,0.2998127327422533,1,30,surface,yes
way/712462302,28,181,28.285490187295153,180.73247345065954,43.0885318,141.5010075,0.22153985552500305,1,26,surface,yes
way/712560632,32,188,32.2287630688404,188.4099450146067,43.1086333,141.5397272,0.8025682544444261,1,28,surface,yes
way/712560633,32,188,32.20142277347772,188.3717908179041,43.1084949,141.539535,0.8025682544444261,1,23,surface,yes
way/712566943,30,189,30.342779195233703,188.8202185716279,43.0992823,141.5418566,0.2661287369020115,1,31,surface,yes
way/712704553,30,189,30.21501294420169,189.3364898488419,43.0986803,141.5444716,0.2661287369020115,1,33,surface,yes
way/712704560,29,190,29.43123827296618,189.57333386807704,43.0947985,141.5456921,0.19076961186292662,1,36,surface,yes
way/712704577,30,191,30.35545420260313,190.6009561995565,43.0994601,141.5508633,0.08366532594017886,0,117,surface,yes
way/712704583,30,191,30.082800747428283,190.51067683878043,43.0980986,141.5504145,0.08366532594017886,0,99,surface,yes
way/712704584,30,190,30.248996566905515,190.3686414387568,43.0989158,141.5496913,0.15382362908068178,1,34,surface,yes
way/712731049,18,153,17.9542794214356,153.29788600813376,43.0353949,141.3625389,0.3109167718172368,1,35,multi-storey,permissive
way/712731574,12,169,11.782436410262736,168.73485183282978,43.0057024,141.4407973,0.322073354189329,1,37,surface,customers
way/712731575,12,169,11.684046820790817,168.70088059086743,43.005211,141.4406283,0.322073354189329,1,36,surface,customers
way/713799829,25,180,24.61102093486654,180.14305154341395,43.0702237,141.4981318,0.25659227046206706,1,29,surface,yes
way/714691627,32,188,31.73327812301729,188.41829935722578,43.1061702,141.5397837,0.8025682544444261,1,27,surface,yes
way/714959386,28,184,28.25917564337326,183.86396400960663,43.0886028,141.5168475,0.2854795295203458,1,36,surface,yes
way/715210976,25,180,24.972098010003773,179.79647142671686,43.0719967,141.4963684,0.25659227046206706,1,27,surface,yes
way/715596544,24,179,23.965790377360946,178.56055552205535,43.0669135,141.490146,0.3537018133386899,1,24,surface,yes
way/715983482,22,177,21.734930777573403,177.45943434709235,43.0557503,141.4846406,0.63633825156505,1,37,surface,yes
way/715983483,22,177,21.96869571087536,177.38464663884596,43.0569078,141.4842556,0.63633825156505,1,30,surface,yes
way/716002084,28,184,28.471032024290885,184.3776973241005,43.0896893,141.5194399,0.2854795295203458,1,25,surface,yes
way/716007922,34,187,34.14551577504015,187.31410808431175,43.1180931,141.5341293,0.3269729452603698,1,20,surface,yes
way/716007923,35,187,34.605057477769435,186.85763003320812,43.1203486,141.5318072,0.12041495618379143,0,96,surface,yes
way/716010220,34,187,34.3070184085281,186.78940862089667,43.1188623,141.5314707,0.3269729452603698,1,24,surface,yes
way/716441552,27,181,26.989916524957138,180.9174176004114,43.0821019,141.5019802,0.11945088261823528,0,107,surface,yes
way/716441555,27,181,27.380059940001466,181.2950165165661,43.0840661,141.5038789,0.11945088261823528,0,104,surface,yes
way/716441556,27,181,27.4141419276279,181.37318488850045,43.0842406,141.5042733,0.11945088261823528,0,90,surface,yes
way/716441558,27,181,27.323046951717604,181.36139801352945,43.0837869,141.5042163,0.11945088261823528,0,101,surface,yes
way/717032989,22,178,21.728205004633175,178.3971681265587,43.0557773,141.4893839,0.7388742899665696,1,29,surface,yes
way/717032990,22,178,21.73993650776787,178.35014157521871,43.0558326,141.4891457,0.7388742899665696,1,33,surface,yes
way/717426334,39,125,38.873316129984524,124.7084123777772,43.1375653,141.2173305,0.8251819957429996,1,32,surface,yes
way/717426338,39,125,38.82081024599059,124.88013670483356,43.1373153,141.2182006,0.8251819957429996,1,35,surface,yes
way/717436107,39,125,38.96850035345831,125.2487460730696,43.1380734,141.2200608,0.8251819957429996,1,35,surface,yes
way/717436111,39,125,38.95464757474134,125.37252924639311,43.1380125,141.2206873,0.8251819957429996,1,31,surface,yes
way/717452700,39,126,39.001279826476534,125.7330317341648,43.1382676,141.2225094,0.3956183509866169,1,34,surface,yes
way/717767123,30,190,29.959121957004868,189.61164399585664,43.0974257,141.5458707,0.15382362908068178,1,20,surface,yes
way/717767124,30,190,30.011615445812026,189.6720445134029,43.0976906,141.5461747,0.15382362908068178,1,29,surface,yes
way/718087894,42,172,42.341053390244134,172.04212146514442,43.1578584,141.4566472,0.05513572995768087,0,100,surface,yes
way/718087895,42,172,42.18762787072046,172.14387794281868,43.1571021,141.4571663,0.05513572995768087,0,90,surface,yes
way/720359333,21,152,20.603464785256538,151.921477578945,43.0484784,141.3555008,0.6078531796740168,1,25,surface,yes
way/721578699,15,146,15.336355271298814,146.07084447019957,43.0219123,141.3260594,0.028374201317753183,0,73,surface,yes
way/721578703,15,146,15.285016260594931,145.71504037154648,43.0216341,141.3242612,0.028374201317753183,0,83,surface,yes
way/724633872,20,148,19.98492005230664,148.11748762281906,43.0451577,141.3362778,0.15896392565018058,1,24,surface,customers
way/724746811,19,148,18.519084005311083,148.3020374721518,43.0378812,141.3372534,0.08492250056113772,0,56,surface,customers
way/725703562,25,148,25.398414208796126,147.93058114877948,43.0720625,141.3351768,1.1516825350791944,1,24,surface,customers
way/726171343,25,147,25.33414309369315,146.63459863631644,43.0716594,141.3286235,0.8618924930484838,1,26,surface,customers
way/731613559,1,143,1.0289363669969982,143.02234237383863,42.9505768,141.3110512,0.0509237259101532,0,69,surface,customers
way/731613560,1,143,0.8466550238767888,143.04305392424436,42.9496718,141.3111612,0.0509237259101532,0,111,surface,customers
way/733132810,4,137,3.8079910814156492,137.2547642438236,42.964023,141.2817986,0.05747685067567806,0,82,surface,customers
way/737297357,22,147,22.24486835908392,147.26478094231885,43.0563396,141.3318998,1.0493180633215058,1,4,surface,yes
way/737722743,19,149,18.929339961659586,148.69665443213034,43.0399465,141.3392376,0.2622830884966984,1,38,surface,customers
way/738201192,46,41,46.227984885537516,40.738191843498946,43.1687217,140.7923933,0.025100633101132887,0,110,surface,yes
way/742722681,25,147,24.589436818889183,147.26776576186947,43.0679974,141.3318475,0.8618924930484838,1,28,surface,yes
way/749115767,6,193,5.936341147922034,193.03573598664923,42.9782009,141.5638805,0.2505200530784062,1,25,multi-storey,yes
way/749367794,21,146,21.085352165227388,146.2271421108638,43.0505074,141.3266847,0.3057221438971002,1,7,surface,yes
way/749951543,4,190,4.02744436226434,190.17748697387032,42.9685253,141.5494782,0.04561873626619593,0,89,surface,yes
way/749951544,4,189,3.9345954825692973,189.13584711722933,42.9679965,141.5442122,0.056705090928751374,0,71,surface,yes
way/749977528,21,147,20.798601252631617,146.8039168725687,43.0491188,141.3296103,0.495552766460138,1,28,surface,yes
way/749977529,21,147,20.764710956849157,147.21829094162607,43.048977,141.3317072,0.495552766460138,1,27,surface,yes
way/750094841,10,169,10.380824475336347,169.1081593518609,42.9987574,141.4427258,0.2877278657712239,1,26,surface,customers
way/750094842,10,169,10.101327330084057,169.1657043314799,42.9973714,141.4430249,0.2877278657712239,1,30,surface,customers
way/750327957,17,171,16.583621339430575,171.20110060595417,43.0297337,141.4531337,0.2586592913682674,1,32,surface,yes
way/750985530,6,193,6.488734683501782,192.6928924101429,42.9809254,141.5621305,0.2505200530784062,1,27,surface,yes
way/751565081,31,153,31.075510183971623,152.67928530555199,43.1005961,141.3590328,0.5430058453388141,1,15,surface,yes
way/751565083,31,153,30.56854793673491,152.65920381652265,43.0980741,141.3589458,0.5430058453388141,1,29,surface,yes
way/751847354,31,153,30.935449935162104,152.6250497676779,43.0998962,141.3587625,0.5430058453388141,1,10,surface,customers
way/751847356,31,153,31.152414433972904,152.6749181509699,43.1009782,141.3590085,0.5430058453388141,1,10,surface,yes
way/751847360,31,153,30.781867940780543,152.9235016153083,43.0991518,141.3602765,0.5430058453388141,1,12,surface,yes
way/752186148,21,148,20.811374592531394,147.9968201134912,43.0492592,141.3356437,0.711320997299038,1,9,surface,customers
way/752996850,31,153,30.69940970708539,152.75899751740832,43.0987312,141.3594468,0.5430058453388141,1,6,surface,yes
way/752996858,30,153,30.037492206247332,152.9741934669238,43.0954539,141.3605543,0.5530855726477034,1,36,surface,yes
way/752996859,30,153,29.997778281824086,153.07293866174703,43.0952628,141.3610549,0.5530855726477034,1,20,surface,yes
way/753443813,6,178,6.3401754515058455,178.25435683984054,42.9792561,141.4891039,0.2157305236286852,1,39,surface,yes
way/753489493,15,192,14.557769157774459,192.31182753609284,43.0210215,141.5599711,0.06632118135311003,0,76,surface,customers
way/753916986,21,148,20.78313349783538,148.0017801602108,43.0491191,141.3356696,0.711320997299038,1,14,surface,permissive
way/754115902,24,148,24.355410352739376,148.44099847725758,43.0669094,141.3377885,0.9835700058142836,1,35,surface,yes
way/755537852,7,193,7.287787444717706,192.89254824921989,42.9849113,141.5631174,0.24349116880214722,1,26,surface,yes
way/756957849,4,189,4.070875296220731,189.47240304132902,42.9686958,141.5459106,0.056705090928751374,0,102,surface,yes
way/757490067,3,191,2.90344560293368,191.02955194569083,42.9629915,141.5538203,0.0626109912787762,0,62,surface,yes
way/757727837,9,192,8.954264854357433,192.00946228364023,42.9931404,141.5586028,0.10686312882061079,0,65,surface,yes
way/758603225,2,190,1.561737882046152,190.24617356291947,42.9562698,141.5498965,0.04066352691260455,0,117,surface,yes
way/761918501,19,151,19.193650161239276,150.6065590769967,43.0413838,141.3488904,1.6465863543103583,1,39,surface,yes
way/762394596,24,148,24.015631207174234,148.44009549125516,43.0652199,141.3377937,0.9835700058142836,1,5,surface,yes
way/762398722,24,148,23.97908147048563,147.80758907028658,43.0649974,141.3345955,0.9835700058142836,1,26,surface,yes
way/762559357,7,193,7.450849344501739,192.8154014429189,42.9857171,141.5627225,0.24349116880214722,1,20,surface,yes
way/764022403,24,147,24.18338258716386,147.42870270330687,43.0659888,141.3326732,0.9323114424315987,1,14,surface,yes
way/764022404,24,147,24.272468080198866,146.68789600847003,43.066384,141.3289236,0.9323114424315987,1,10,surface,yes
way/764022405,24,147,24.059557549494837,147.47803799694825,43.0653763,141.3329263,0.9323114424315987,1,8,surface,yes
way/764022406,24,146,24.160167322087442,145.84667732951775,43.0657714,141.3246719,1.522860471573842,1,7,surface,yes
way/765155076,24,146,23.86741896533745,145.92729820228536,43.064321,141.3250881,1.522860471573842,1,6,surface,yes
way/765155077,24,146,23.75512848169587,145.94635140087013,43.0637639,141.3251877,1.522860471573842,1,40,surface,customers
way/766255872,24,148,23.832716808764488,148.43672302936733,43.0643102,141.3377819,0.9835700058142836,1,41,surface,yes
way/766265808,24,148,23.896281145916983,148.1411205663161,43.0646072,141.3362849,0.9835700058142836,1,15,surface,yes
way/766272280,24,148,23.80202401332393,147.84887181234652,43.0641197,141.3348094,0.9835700058142836,1,12,surface,yes
way/766272281,24,148,23.84694667203865,147.68963885655242,43.0643328,141.3340027,0.9835700058142836,1,9,surface,yes
way/766272286,24,148,23.81966754331598,147.63590588873288,43.0641937,141.3337317,0.9835700058142836,1,27,surface,yes
way/766496068,24,147,23.687060555712293,147.19909508921197,43.0635062,141.3315261,0.9323114424315987,1,38,surface,yes
way/766615699,24,146,23.666295242621427,146.28914072431155,43.0633443,141.3269241,1.522860471573842,1,20,surface,yes
way/766615823,24,147,23.545573161843414,146.59402678688903,43.0627637,141.3284697,0.9323114424315987,1,25,surface,yes
way/766615925,24,147,23.68019733078457,146.58510436656766,43.0634325,141.3284207,0.9323114424315987,1,38,surface,yes
way/766785617,23,145,23.486489189095913,145.04528871346614,43.0623701,141.3206378,0.06642918713470648,0,95,surface,customers
way/767051269,23,145,23.408252568893822,144.65131316355058,43.0619557,141.3186473,0.06642918713470648,0,16,surface,yes
way/767051270,23,144,23.487961841784568,144.21335632614637,43.0623238,141.3164298,0.35757920814417365,1,10,surface,yes
way/767051271,23,144,23.240100309524447,144.1871555163252,43.0610897,141.3163044,0.35757920814417365,1,7,surface,yes
way/767051272,24,144,23.68748589916332,144.04317927644362,43.0633049,141.3155633,0.4184070657368783,1,5,surface,yes
way/767528210,30,153,29.863035508513313,152.99016503658092,43.0945875,141.3606401,0.5530855726477034,1,33,surface,yes
way/767528211,30,153,29.823500366470064,153.09683920001865,43.0943978,141.3611808,0.5530855726477034,1,39,surface,yes
way/767599569,23,144,23.307021853883704,144.20971829894665,43.0614239,141.3164166,0.35757920814417365,1,8,surface,yes
way/767599570,23,144,23.17366889891169,144.12212858138463,43.0607552,141.3159774,0.35757920814417365,1,17,surface,yes
way/768679461,8,191,7.624860943499497,191.44985652761537,42.9864943,141.5558105,0.08137654444952995,0,78,surface,yes
way/769012133,31,153,30.809997510020526,152.78906422335157,43.099283,141.3595957,0.5430058453388141,1,23,surface,yes
way/769012135,31,153,30.979297477485986,152.744238022963,43.1001219,141.3593641,0.5430058453388141,1,37,surface,yes
way/769365755,23,145,23.10373926971371,144.95995891539516,43.0604615,141.3202172,0.06642918713470648,0,24,surface,yes
way/769482065,23,148,23.133523245729833,147.969942750996,43.0608036,141.335441,0.2889566646732857,1,49,surface,yes
way/769649003,23,148,23.19382140369405,147.78511535663202,43.0610915,141.3345044,0.2889566646732857,1,18,surface,yes
way/769766291,23,146,22.949967592578005,146.35907046950032,43.0597871,141.3272984,0.42560984333245416,1,39,surface,customers
way/769930091,20,150,19.713428320197508,150.2849613126564,43.0439475,141.3472488,0.6923413800213315,1,35,surface,yes
way/770071790,23,146,22.97999751878632,146.1385435451514,43.0599222,141.3261821,0.42560984333245416,1,14,surface,customers
way/770071791,23,146,22.985417122257186,146.07109778235326,43.0599448,141.3258408,0.42560984333245416,1,37,surface,yes
way/772701706,23,145,22.839741576169192,144.9714872806317,43.0591496,141.3202831,0.06642918713470648,0,83,surface,yes
way/772704109,23,144,22.91926534815836,144.27012761372876,43.0594998,141.3167333,0.35757920814417365,1,24,surface,yes
way/772704110,23,145,22.60182068736079,144.570969625415,43.0579408,141.3182641,0.06642918713470648,0,11,surface,yes
way/772709576,23,144,22.852492761248516,143.74270733248702,43.0591338,141.3140675,0.35757920814417365,1,34,surface,customers
way/772811456,23,148,22.605584983411514,148.05375441509113,43.058184,141.3358801,0.2889566646732857,1,16,surface,yes
way/772815035,23,148,22.624269388137332,147.63172184280083,43.0582497,141.3337449,0.2889566646732857,1,25,surface,yes
way/772815036,23,148,22.642399418416332,147.74582132523682,43.0583472,141.3343215,0.2889566646732857,1,20,surface,yes
way/772821557,23,147,22.7982066113878,147.12211859424562,43.0590817,141.3311623,0.3190322781677118,1,31,surface,yes
way/772904539,23,147,22.585404830564844,147.40429889413028,43.0580418,141.3325957,0.3190322781677118,1,36,surface,yes
way/772907404,23,147,22.743666109949924,147.11567978584318,43.0588101,141.3311313,0.3190322781677118,1,34,surface,yes
way/773002351,23,147,22.56317936988393,147.12827587832433,43.0579135,141.3312002,0.3190322781677118,1,28,surface,yes
way/773002352,23,147,22.552936732630236,147.04338264339378,43.0578571,141.3307711,0.3190322781677118,1,7,surface,yes
way/773002353,23,147,22.508575184241362,147.21673489316314,43.0576477,141.3316492,0.3190322781677118,1,25,surface,yes
way/773778956,23,147,22.675753826370745,146.63273655172577,43.0584413,141.3286905,0.3190322781677118,1,3,surface,yes
way/773787860,23,147,22.618953727335757,146.6392543201079,43.0581593,141.3287251,0.3190322781677118,1,10,surface,yes
way/773787862,22,147,22.466184854857595,146.78964984957304,43.0574094,141.3294902,1.0493180633215058,1,25,surface,yes
way/773888605,23,146,22.598943415811632,146.02168950870524,43.05802,141.325602,0.42560984333245416,1,6,surface,yes
way/773889725,22,146,22.490916642564112,146.0609130329173,43.0574854,141.3258035,0.07810560755509002,0,63,surface,yes
way/775569742,24,150,24.08040940851194,149.89244541616088,43.0656356,141.3451379,2.2887440953646974,1,41,surface,yes
way/775857309,21,146,20.93003485724287,145.79063719294248,43.049707,141.3244813,0.3057221438971002,1,21,surface,customers
way/775857551,23,143,22.863397372808844,143.4103884125084,43.0591666,141.3123863,0.11857710411056985,0,5,surface,customers
way/776230732,22,146,22.395844996812595,145.8826956357295,43.0570012,141.3249048,0.07810560755509002,0,17,surface,yes
way/776353814,22,145,22.496679912120392,145.21759747755831,43.0574597,141.3215378,0.006436431810993205,0,65,surface,yes
way/777034385,15,158,14.58906472975916,158.36095387894184,43.0189888,141.3882449,0.17876337869890926,1,38,surface,customers
way/777379539,13,158,13.137062751551088,158.15475999142612,43.0117559,141.3872437,0.1604417941084588,1,21,surface,customers
way/777416235,26,140,25.992637732177787,140.44034284677713,43.0745343,141.2972737,0.32395432685427694,1,37,surface,yes
way/777416236,29,143,29.125332725997865,142.67117241267042,43.0902544,141.3084673,0.9864237215831333,1,23,surface,customers
way/777417251,32,136,32.4958567926388,135.61448200929652,43.1065584,141.2726773,0.32050262079994823,1,34,surface,customers
way/777418653,37,132,36.85529489272041,132.30218287238372,43.1280208,141.2557982,0.9075111098074128,1,38,surface,customers
way/777418654,37,133,36.96130029235159,132.52128839891128,43.128562,141.2569034,0.2713659935335163,1,25,surface,customers
way/777418655,37,133,37.207131667288124,133.21142886938884,43.1298288,141.2603871,0.2713659935335163,1,22,surface,customers
way/777425871,23,155,22.68438253003478,154.95940937474145,43.0590209,141.370807,0.32018959154371734,1,7,surface,customers
way/777430266,19,163,18.938335411263562,163.38397905366836,43.0409379,141.4135266,1.0539209495330777,1,26,surface,customers
way/777433581,23,163,22.9280174970364,162.97435263815998,43.0607489,141.41134,1.0056449057054389,1,7,surface,customers
way/777460214,25,149,24.866089148469936,149.18748738457728,43.0694967,141.3415496,1.134100654728421,1,22,surface,customers
way/778290225,26,144,26.28513336584301,144.24392302774362,43.0762338,141.316504,0.9959521695087344,1,35,surface,customers
way/779434128,25,144,24.96801277683066,143.90656745695537,43.0696631,141.3148355,0.47756800210329264,1,37,surface,customers
way/779718395,25,144,25.411531050450257,143.72425409588845,43.0718566,141.3139006,0.47756800210329264,1,8,surface,yes
way/779718396,25,143,24.99159876948681,143.41981450068036,43.069749,141.3123728,0.36192111018446266,1,15,surface,yes
way/779718397,25,144,24.59683733211201,143.50240599638622,43.0677915,141.3128019,0.47756800210329264,1,15,surface,yes
way/781951308,15,160,15.33792153679316,160.2452417198221,43.0228337,141.3977542,0.5278806750983005,1,24,surface,yes
way/782294849,21,150,20.530727480214555,150.2856521366945,43.0480113,141.3472288,0.7547446907104582,1,11,surface,yes
way/783521036,24,152,24.355943645510493,152.25525612745926,43.0671579,141.3570812,2.849137849029936,1,35,surface,yes
way/783521037,24,152,24.246432786977675,152.29725885143154,43.0666161,141.3572968,2.849137849029936,1,27,surface,yes
way/783521038,24,152,24.258670835464596,152.38336942454796,43.0666825,141.357732,2.849137849029936,1,23,surface,yes
way/783521040,24,153,24.288136477206343,152.53062907217733,43.0668385,141.358476,6.487324490110103,1,30,surface,yes
way/783523557,25,147,25.12392786008613,146.50159430555914,43.0706056,141.3279568,0.8618924930484838,1,36,surface,customers
way/783526592,24,144,23.689116986620103,143.54345074905197,43.0632808,141.3130356,0.4184070657368783,1,21,surface,yes
way/783526601,24,144,23.62884377290796,143.58672182561241,43.0629839,141.3132562,0.4184070657368783,1,36,surface,yes
way/783757644,25,144,24.902156353809605,144.05472860874036,43.0693452,141.3155868,0.47756800210329264,1,31,underground,yes
way/784339164,25,143,25.01639852103067,143.12179720828408,43.0698531,141.3108647,0.36192111018446266,1,36,surface,yes
way/784341525,24,144,24.25327527663017,143.67386011045647,43.0660943,141.313679,0.4184070657368783,1,23,surface,customers
way/784431026,20,151,19.980620072689234,150.61194106433504,43.0452971,141.348895,0.7129680123286545,1,36,surface,yes
way/784431027,20,151,19.984677422032586,150.69302298977257,43.0453225,141.349305,0.7129680123286545,1,39,surface,yes
way/784431028,20,151,19.943196418269988,150.7139811709014,43.0451176,141.3494122,0.7129680123286545,1,29,surface,yes
way/785016583,20,151,19.880741571058365,150.84021644936604,43.0448152,141.3500525,0.7129680123286545,1,34,surface,yes
way/785696866,18,148,18.394811135001557,148.44642656947246,43.0372726,141.3379873,0.14088012794050686,1,36,surface,customers
way/785876514,25,143,24.849331483600157,142.8904230687227,43.0690075,141.3096992,0.36192111018446266,1,33,surface,customers
way/785876515,25,143,24.737517248339273,142.75948052998874,43.0684431,141.3090401,0.36192111018446266,1,33,surface,yes
way/785898659,22,144,22.464026542362554,144.3605405994675,43.0572421,141.3172037,0.34482188172009237,1,30,surface,yes
way/786566231,7,191,6.740906648024358,191.13299340415747,42.9820787,141.5542332,0.04068124908321885,0,61,surface,customers
way/788731211,19,151,18.539200651563707,150.91744693145503,43.0381498,141.3504817,1.6465863543103583,1,28,surface,yes
way/788731212,19,151,18.524585862362972,150.8300575415943,43.0380715,141.3500401,1.6465863543103583,1,39,surface,yes
way/788731215,19,151,18.521199460780135,150.6289529955133,43.0380417,141.349023,1.6465863543103583,1,21,surface,customers
way/788731216,18,151,18.431300104795856,150.61491908365514,43.0375938,141.3489546,0.6826706323742231,1,20,surface,customers
way/789066873,22,149,22.371860352554496,148.82669643851366,43.0570717,141.3397964,0.5308177029847133,1,20,surface,customers
way/789313808,22,148,22.396287072975113,148.355764624501,43.0571628,141.3374137,0.5440504369215231,1,38,surface,yes
way/789313809,22,148,22.44909146077366,148.47130670864337,43.0574328,141.3379966,0.5440504369215231,1,21,surface,customers
way/789338060,22,148,22.283385626367764,148.3366178312919,43.0566002,141.3373201,0.5440504369215231,1,26,surface,customers
way/789710315,22,148,22.398840643102314,147.9539841750957,43.0571496,141.3353814,0.5440504369215231,1,39,surface,yes
way/789710316,22,148,22.41026114138506,148.11557370000457,43.0572168,141.3361984,0.5440504369215231,1,35,surface,yes
way/789758831,18,150,18.404892355997756,150.47845171289913,43.0374537,141.3482651,0.10084814136245289,0,83,surface,yes
way/789758833,18,150,18.40812495473593,149.98395168748002,43.0374379,141.3457638,0.10084814136245289,0,111,surface,yes
way/791274245,21,148,20.692972547099806,148.26391825097917,43.0486877,141.3369981,0.711320997299038,1,9,surface,customers
way/791274247,21,148,20.688649670465235,148.3305398876336,43.0486705,141.3373352,0.711320997299038,1,5,surface,customers
way/791562618,22,148,22.337860907139795,147.5413247678723,43.0568198,141.3332959,0.5440504369215231,1,12,surface,yes
way/791946526,22,147,22.319739085555952,147.3350554697277,43.0567164,141.3322531,1.0493180633215058,1,25,surface,customers
way/792350294,22,147,22.32216857248939,147.25314051056412,43.0567232,141.3318387,1.0493180633215058,1,7,surface,yes
way/792747480,27,139,26.549675021077256,139.34209656690945,43.0772332,141.2917027,0.5380868059784357,1,29,surface,yes
way/792748730,27,139,26.649919758950766,139.10884110856622,43.0777166,141.29052,0.5380868059784357,1,30,surface,yes
